Image_ID,class,confidence,ymin,xmin,ymax,xmax
OWEhGYxOknLp,Flower_open,0.3523642122745514,553,717,570,740
OWEhGYxOknLp,Flower_open,0.3409004509449005,359,698,377,716
OWEhGYxOknLp,Plant_bean,0.3396035432815552,676,165,1012,723
OWEhGYxOknLp,Flower_open,0.32661429047584534,1004,279,1024,301
OWEhGYxOknLp,Flower_open,0.3179900050163269,526,376,549,397
OWEhGYxOknLp,Plant_bean,0.30002716183662415,1246,813,1439,1080
OWEhGYxOknLp,Flower_open,0.2962341606616974,553,779,569,802
Ok7wtQVbzvc1,Plant_bean,0.7610194683074951,395,225,4080,3048
Ok7wtQVbzvc1,Flower_open,0.6597772836685181,1327,1763,1554,1907
Ok7wtQVbzvc1,Flower_closed,0.457846075296402,2363,1756,2427,1822
Ok7wtQVbzvc1,Flower_closed,0.32683518528938293,1781,1469,1868,1530
Ok7wtQVbzvc1,Flower_closed,0.3106955289840698,1719,1321,1828,1418
P2UcljPMNKjC,Flower_open,0.8085063695907593,1989,1105,2103,1190
P2UcljPMNKjC,Flower_open,0.7364823818206787,2542,1879,2611,1933
P2UcljPMNKjC,Flower_open,0.6930947303771973,3208,1755,3279,1829
P2UcljPMNKjC,Flower_open,0.6537150144577026,769,1367,869,1441
P2UcljPMNKjC,Flower_open,0.47385361790657043,1058,2704,1140,2800
P2UcljPMNKjC,Flower_open,0.45666155219078064,1776,1217,1833,1272
P2UcljPMNKjC,Flower_open,0.4109644889831543,1061,1224,1112,1300
P2UcljPMNKjC,Plant_bean,0.4042489230632782,2933,1481,3908,2357
P2UcljPMNKjC,Plant_bean,0.39433759450912476,23,0,1559,2504
P2UcljPMNKjC,Plant_bean,0.3555038869380951,255,1984,1462,3059
P2UcljPMNKjC,Plant_bean,0.32451316714286804,0,2055,531,3060
P2UcljPMNKjC,Plant_bean,0.2939845025539398,1432,434,2560,2505
P2UcljPMNKjC,Plant_bean,0.2850342392921448,2069,896,3191,2410
P2UcljPMNKjC,Plant_bean,0.2730983793735504,2613,894,3943,2347
PBlB1pYqtKvW,Flower_open,0.8334054350852966,1632,2044,1774,2179
PBlB1pYqtKvW,Flower_open,0.6684204936027527,2224,1798,2327,1957
PBlB1pYqtKvW,Plant_bean,0.6640975475311279,245,7,3375,2824
PBlB1pYqtKvW,Plant_bean,0.6553493738174438,600,2068,3542,3468
PBlB1pYqtKvW,Flower_open,0.492021769285202,1919,1530,2023,1666
PBlB1pYqtKvW,Flower_closed,0.48223671317100525,1168,1670,1268,1748
PBlB1pYqtKvW,Flower_open,0.4621461033821106,2281,3028,2451,3180
PBlB1pYqtKvW,Flower_open,0.41493934392929077,1760,1843,1862,1955
PBlB1pYqtKvW,Flower_open,0.40127164125442505,1803,2074,1894,2171
PBlB1pYqtKvW,Flower_closed,0.3766396939754486,1627,1841,1741,1916
PBlB1pYqtKvW,Flower_closed,0.372056245803833,955,1705,1044,1769
PBlB1pYqtKvW,Plant_bean,0.3571612536907196,2,1760,662,2388
PBlB1pYqtKvW,Flower_open,0.3534528315067291,1039,1571,1161,1705
PBlB1pYqtKvW,Flower_closed,0.3524652123451233,1773,1651,1874,1725
PBlB1pYqtKvW,Flower_closed,0.27124282717704773,1039,1589,1168,1710
PBlB1pYqtKvW,Flower_open,0.2586176097393036,1632,1841,1743,1920
PHQPFeA6Q06y,Plant_bean,0.8633784055709839,33,0,3476,2934
PJz8qJiuwCo0,Plant_bean,0.8948677182197571,411,0,3925,2992
PJz8qJiuwCo0,Flower_open,0.4494751989841461,1889,1055,2023,1191
PJz8qJiuwCo0,Flower_closed,0.2607609033584595,2730,296,2801,381
Pe2P36ygzHde,Plant_bean,0.8745355606079102,733,395,2878,2408
Pe2P36ygzHde,Plant_bean,0.7464156150817871,0,211,820,1512
Pe2P36ygzHde,Plant_bean,0.4214303493499756,0,740,1315,3060
Pe2P36ygzHde,Flower_open,0.258524090051651,2072,1531,2129,1591
PowdO4N6yNxh,Plant_bean,0.841598629951477,1773,499,3119,2054
PowdO4N6yNxh,Plant_bean,0.6462039947509766,2164,2250,3277,3059
PowdO4N6yNxh,Flower_open,0.48412784934043884,2439,1263,2497,1341
PowdO4N6yNxh,Flower_open,0.4481755197048187,2377,1300,2450,1376
PowdO4N6yNxh,Flower_open,0.34025007486343384,2384,1259,2496,1374
PtNVQu9X8IOv,Plant_bean,0.9324923753738403,766,752,2562,2462
PtNVQu9X8IOv,Flower_open,0.8141699433326721,1666,1327,1747,1446
PtNVQu9X8IOv,Flower_open,0.4223298728466034,1580,1302,1659,1408
PzBNEj8uJGQN,Plant_bean,0.511029839515686,69,812,3473,3000
PzBNEj8uJGQN,Flower_open,0.4865368604660034,1082,1522,1198,1664
PzBNEj8uJGQN,Plant_bean,0.3991544842720032,522,0,3515,1531
PzBNEj8uJGQN,Flower_open,0.3989720642566681,1201,1538,1301,1650
PzBNEj8uJGQN,Flower_open,0.34675946831703186,1189,3,1270,105
PzBNEj8uJGQN,Flower_closed,0.2531510293483734,1056,56,1116,97
QGeg6uOKi6DE,Flower_open,0.8322032690048218,2121,276,2223,397
QGeg6uOKi6DE,Plant_bean,0.7401217222213745,748,1698,3232,3057
QGeg6uOKi6DE,Flower_open,0.683246910572052,1265,169,1427,295
QGeg6uOKi6DE,Plant_bean,0.6693719029426575,1229,493,3168,2145
QGeg6uOKi6DE,Plant_bean,0.507602334022522,983,1,2712,1036
QGeg6uOKi6DE,Flower_open,0.4315980076789856,1519,2875,1600,2963
QGeg6uOKi6DE,Flower_open,0.3707049489021301,1309,2929,1416,3026
QGeg6uOKi6DE,Flower_closed,0.3205847442150116,1938,1137,1992,1201
QYAQt7dPL3Ui,Plant_bean,0.9378705620765686,919,655,2450,2408
QYAQt7dPL3Ui,Flower_open,0.7080258727073669,1532,1614,1626,1758
QdDJURaLq4kt,Plant_bean,0.865103006362915,3,0,4000,2961
QdbNdyi4Xc4T,Flower_open,0.7211218476295471,2480,2948,2597,3059
QdbNdyi4Xc4T,Plant_bean,0.6748281717300415,972,538,3947,2391
QdbNdyi4Xc4T,Plant_bean,0.6663435101509094,1010,2031,4003,3060
QdbNdyi4Xc4T,Plant_bean,0.31716835498809814,0,3,1075,912
QdbNdyi4Xc4T,Flower_open,0.2956045866012573,1435,1346,1537,1440
R0UI5JwuhUGd,Flower_open,0.9371289610862732,2049,1031,2299,1178
R0UI5JwuhUGd,Plant_bean,0.738924503326416,421,138,3284,3000
R0UI5JwuhUGd,Flower_open,0.6476920247077942,2660,913,2823,1107
RYkvmvAczFLx,Plant_bean,0.7726983428001404,0,209,3579,2996
RYkvmvAczFLx,Flower_open,0.5310524106025696,314,1169,497,1297
RaV3uJ1DIEr6,Plant_bean,0.854812741279602,1331,855,2370,1961
RaV3uJ1DIEr6,Flower_open,0.4043681025505066,1491,1455,1570,1547
RkqusxylHfts,Plant_bean,0.880241870880127,2389,1167,3343,2257
RkqusxylHfts,Plant_bean,0.8645889163017273,1047,1163,2089,2085
RkqusxylHfts,Plant_bean,0.504778265953064,3604,100,4080,848
RkqusxylHfts,Flower_open,0.47317129373550415,2748,1791,2820,1843
RkqusxylHfts,Flower_open,0.2619529962539673,2827,1721,2871,1764
RkqusxylHfts,Flower_open,0.2527279257774353,1581,1676,1642,1730
Rq6Kezg77CfB,Plant_bean,0.7123776078224182,2651,1854,3812,3054
Rq6Kezg77CfB,Plant_bean,0.33463001251220703,2279,709,3414,1886
Rq6Kezg77CfB,Plant_bean,0.3319486379623413,505,894,3080,3045
S5vRErpknjIt,Plant_bean,0.6968912482261658,635,424,3045,1842
S5vRErpknjIt,Flower_open,0.5309141278266907,1165,2937,1249,3047
S5vRErpknjIt,Flower_open,0.48442646861076355,1632,2750,1738,2838
S5vRErpknjIt,Flower_open,0.37634965777397156,928,2589,1042,2678
S5vRErpknjIt,Flower_open,0.34952405095100403,2344,1444,2431,1538
S5vRErpknjIt,Plant_bean,0.2727466821670532,46,1890,2408,3058
SUUoXcvyzy1M,Plant_bean,0.8505703210830688,334,574,3850,2986
SUUoXcvyzy1M,Flower_open,0.737156867980957,2183,2523,2331,2647
Sch9EK3r2eON,Flower_open,0.7419819831848145,1894,1434,2072,1526
Sch9EK3r2eON,Plant_bean,0.7104431390762329,2,0,3982,3000
Sch9EK3r2eON,Flower_open,0.36005935072898865,1616,760,1728,864
Sch9EK3r2eON,Flower_open,0.3460635542869568,1878,885,1976,989
SewpWGSBVJyS,Plant_bean,0.6784194111824036,1327,456,3142,1958
SewpWGSBVJyS,Plant_bean,0.3961983323097229,1458,2492,3098,3059
SewpWGSBVJyS,Plant_bean,0.29188913106918335,1,1631,328,2964
SewpWGSBVJyS,Flower_open,0.2802928686141968,2503,1620,2550,1667
SoHcllbqX3hs,Plant_bean,0.741977334022522,667,2213,2170,3059
SoHcllbqX3hs,Flower_open,0.5551907420158386,1423,1482,1506,1561
SoHcllbqX3hs,Plant_bean,0.48811012506484985,28,652,2168,2665
SoHcllbqX3hs,Plant_bean,0.2630116939544678,586,29,2531,1197
Suepbj6QNTMA,Plant_bean,0.8262638449668884,553,3,3998,2926
T821YvqDmLbq,Plant_bean,0.7055773735046387,8,9,3744,2990
T821YvqDmLbq,Flower_open,0.5415312051773071,874,787,1020,947
T8dnGivvITVp,Plant_bean,0.9175108671188354,1914,631,3382,2478
T8dnGivvITVp,Flower_closed,0.2509709596633911,2089,1534,2135,1580
T9CtsiRbPLLR,Plant_bean,0.8322548866271973,245,848,1743,2408
T9CtsiRbPLLR,Flower_open,0.5512722134590149,2305,2597,2368,2653
T9CtsiRbPLLR,Flower_open,0.5496224164962769,1106,2005,1197,2088
T9CtsiRbPLLR,Flower_open,0.487709641456604,1399,2775,1443,2829
T9CtsiRbPLLR,Flower_open,0.4850715398788452,2449,2618,2524,2672
T9CtsiRbPLLR,Flower_open,0.4641628861427307,1106,1165,1162,1239
T9CtsiRbPLLR,Flower_open,0.43391868472099304,2381,2865,2440,2915
T9CtsiRbPLLR,Plant_bean,0.3810676038265228,1806,1715,3275,2996
T9CtsiRbPLLR,Flower_open,0.37086910009384155,2331,2607,2391,2660
T9CtsiRbPLLR,Flower_open,0.3413887321949005,991,1633,1065,1716
T9CtsiRbPLLR,Plant_bean,0.27482426166534424,2762,692,3963,2103
T9CtsiRbPLLR,Flower_open,0.2603878974914551,1216,1873,1289,1931
T9ZcIuxBAk27,Plant_bean,0.7422482967376709,426,15,4000,2996
T9ZcIuxBAk27,Flower_closed,0.5105887055397034,2424,2361,2509,2475
T9ZcIuxBAk27,Plant_bean,0.3759362995624542,16,7,3924,1512
T9z9Y7QmoHl6,Flower_open,0.8824632167816162,2016,1258,2210,1370
T9z9Y7QmoHl6,Plant_bean,0.8280268907546997,520,61,4080,3060
T9z9Y7QmoHl6,Flower_open,0.813201904296875,583,2149,732,2340
T9z9Y7QmoHl6,Flower_open,0.806194007396698,1710,1739,1832,1878
T9z9Y7QmoHl6,Flower_open,0.7513489127159119,2796,1601,2921,1723
T9z9Y7QmoHl6,Flower_open,0.7110885381698608,2280,128,2460,290
T9z9Y7QmoHl6,Flower_open,0.6480686068534851,1803,171,1891,307
T9z9Y7QmoHl6,Flower_open,0.6315006613731384,1849,1402,1971,1499
T9z9Y7QmoHl6,Flower_open,0.5434227585792542,2352,1578,2451,1678
T9z9Y7QmoHl6,Flower_open,0.5193958878517151,2224,123,2399,283
T9z9Y7QmoHl6,Flower_open,0.5029363632202148,1219,1649,1310,1743
T9z9Y7QmoHl6,Flower_closed,0.46960243582725525,2132,302,2190,353
T9z9Y7QmoHl6,Flower_open,0.4677460491657257,1838,1645,1936,1789
T9z9Y7QmoHl6,Flower_closed,0.4417964816093445,2036,1437,2105,1519
T9z9Y7QmoHl6,Flower_closed,0.4319297671318054,594,1981,696,2063
T9z9Y7QmoHl6,Flower_closed,0.4316852390766144,3000,1036,3044,1087
T9z9Y7QmoHl6,Flower_closed,0.4053526222705841,1944,1981,1990,2055
T9z9Y7QmoHl6,Flower_open,0.3692189157009125,2090,1957,2172,2084
T9z9Y7QmoHl6,Flower_closed,0.3509109616279602,2450,1381,2545,1453
T9z9Y7QmoHl6,Flower_open,0.34038007259368896,2069,1655,2159,1745
TWC7U3BmAHdF,Plant_bean,0.5386047959327698,0,551,1392,2748
TWC7U3BmAHdF,Plant_bean,0.3571970462799072,11,47,3753,2945
TXAaGv804u3c,Flower_open,0.5085157155990601,1516,2004,1631,2105
TXAaGv804u3c,Plant_bean,0.4973679482936859,1210,2076,2720,3060
TXAaGv804u3c,Plant_bean,0.45948660373687744,827,1294,2261,2485
TXM8dWleRfxw,Plant_bean,0.8519569039344788,407,0,3571,3046
TXM8dWleRfxw,Flower_open,0.8132673501968384,1576,1411,1725,1512
TXM8dWleRfxw,Flower_open,0.6770733594894409,1478,1859,1573,1995
TXM8dWleRfxw,Flower_open,0.6093732118606567,2473,741,2563,833
TXM8dWleRfxw,Flower_open,0.5313523411750793,2230,1564,2314,1674
TXM8dWleRfxw,Plant_bean,0.3201226592063904,0,434,964,1831
TXM8dWleRfxw,Flower_open,0.29495567083358765,2441,2588,2564,2731
TjD1aqyKX838,Plant_bean,0.9218037724494934,402,0,4000,3000
TjD1aqyKX838,Flower_open,0.3753304183483124,2165,1447,2299,1591
TjD1aqyKX838,Flower_closed,0.3656674921512604,2103,1112,2164,1181
TjD1aqyKX838,Flower_closed,0.3459649980068207,2248,1281,2316,1349
TjD1aqyKX838,Flower_closed,0.3281812369823456,2463,1556,2539,1655
UJdbkZkJhR6B,Plant_bean,0.8538383841514587,1070,775,2214,2522
UJdbkZkJhR6B,Plant_bean,0.7663938999176025,2227,805,3151,2098
UJdbkZkJhR6B,Flower_open,0.6554664969444275,1681,1490,1771,1567
UJdbkZkJhR6B,Flower_open,0.5597133636474609,2454,1584,2521,1653
UZklgLeUBqv1,Plant_bean,0.706112265586853,1111,937,3024,2010
UZklgLeUBqv1,Flower_open,0.2578578591346741,1785,1656,1861,1712
Uhfz73yZ2e5e,Plant_bean,0.7849283218383789,12,0,3942,3000
UnxJmVWvOHq5,Plant_bean,0.8346850275993347,2494,844,3296,1774
UnxJmVWvOHq5,Plant_bean,0.7781484127044678,3230,862,4063,1806
UnxJmVWvOHq5,Flower_open,0.7248839735984802,3001,1306,3072,1377
UnxJmVWvOHq5,Plant_bean,0.6327700614929199,1497,1039,2517,2216
UnxJmVWvOHq5,Plant_bean,0.48742666840553284,756,1246,1642,2395
UnxJmVWvOHq5,Flower_open,0.422857403755188,2979,1392,3032,1452
UnxJmVWvOHq5,Flower_closed,0.40915393829345703,1246,1880,1292,1918
UnxJmVWvOHq5,Flower_open,0.34427863359451294,1124,1793,1168,1843
UnxJmVWvOHq5,Flower_open,0.29368501901626587,1978,1820,2035,1886
UnxJmVWvOHq5,Flower_closed,0.2923718988895416,2841,1237,2886,1280
UxxHdofIeFHF,Plant_bean,0.9102675318717957,2016,1129,3289,2140
UxxHdofIeFHF,Plant_bean,0.7925017476081848,1165,1211,2054,2202
UxxHdofIeFHF,Plant_bean,0.28270596265792847,3377,798,4046,1508
V6l2B5QZjDPo,Plant_bean,0.8468117713928223,297,0,3995,3000
VEndM7nEkBlF,Plant_bean,0.8897448778152466,1550,876,2914,2142
VMk8t0mHc2uo,Plant_bean,0.8812979459762573,4,10,3997,2997
VMk8t0mHc2uo,Plant_bean,0.2505421042442322,0,1610,805,3000
VbAGAmW10VRc,Plant_bean,0.9078898429870605,281,0,3643,3000
VbAGAmW10VRc,Flower_open,0.41958802938461304,2387,1728,2499,1908
VquQhNMSytN7,Plant_bean,0.834138810634613,177,34,3800,2987
VquQhNMSytN7,Flower_open,0.7897557616233826,1436,1209,1595,1391
VquQhNMSytN7,Flower_open,0.5293011665344238,1894,906,2082,1056
Vz1gYCxXpYai,Flower_open,0.759610116481781,1328,602,1350,634
Vz1gYCxXpYai,Flower_open,0.7448285818099976,1378,444,1403,476
Vz1gYCxXpYai,Flower_open,0.5053213238716125,1105,471,1124,494
Vz1gYCxXpYai,Plant_bean,0.4134833812713623,862,233,1299,790
Vz1gYCxXpYai,Flower_open,0.3811039328575134,1012,572,1030,588
Vz1gYCxXpYai,Plant_bean,0.3762609362602234,433,280,711,794
Vz1gYCxXpYai,Plant_bean,0.35679492354393005,1170,245,1440,803
Vz1gYCxXpYai,Plant_bean,0.3520020842552185,0,424,188,839
Vz1gYCxXpYai,Plant_bean,0.3366599380970001,643,380,984,795
Vz1gYCxXpYai,Plant_bean,0.3268663287162781,84,370,524,877
Vz1gYCxXpYai,Flower_open,0.3013342320919037,998,538,1015,554
W0Chk4xs6VmW,Plant_bean,0.9073800444602966,855,553,2813,2532
W0Chk4xs6VmW,Plant_bean,0.8891794681549072,0,457,809,1640
W0Chk4xs6VmW,Flower_open,0.6790885329246521,1129,1774,1248,1875
W0Chk4xs6VmW,Flower_open,0.4941869378089905,1426,1604,1534,1716
W0Chk4xs6VmW,Flower_open,0.35651493072509766,1719,1676,1777,1732
W0Chk4xs6VmW,Flower_open,0.3320767283439636,1658,1671,1777,1734
W5rO4S5iotkJ,Plant_bean,0.8736569881439209,8,0,3998,2970
W5rO4S5iotkJ,Flower_open,0.789928674697876,451,966,587,1143
W5rO4S5iotkJ,Flower_open,0.4656318724155426,792,36,912,219
W5rO4S5iotkJ,Flower_closed,0.35331934690475464,823,1053,911,1136
WCkAmmmVgCNS,Plant_bean,0.7871512770652771,2447,836,3421,2260
WCkAmmmVgCNS,Flower_open,0.7243977785110474,1654,1778,1726,1852
WCkAmmmVgCNS,Plant_bean,0.6701422333717346,1062,1058,2073,2489
WCkAmmmVgCNS,Flower_open,0.6203985810279846,2268,1441,2341,1508
WCkAmmmVgCNS,Plant_bean,0.5530709028244019,6,1446,1454,3060
WCkAmmmVgCNS,Flower_open,0.5243045091629028,2153,2500,2254,2570
WCkAmmmVgCNS,Flower_open,0.5156508684158325,999,2477,1086,2552
WCkAmmmVgCNS,Flower_open,0.49038979411125183,327,2391,420,2453
WCkAmmmVgCNS,Flower_open,0.464816153049469,2118,2371,2187,2425
WCkAmmmVgCNS,Plant_bean,0.3696974515914917,1124,2028,2857,3060
WCkAmmmVgCNS,Flower_open,0.3439977169036865,2299,1316,2358,1392
WCkAmmmVgCNS,Flower_open,0.2866559326648712,3010,1197,3081,1303
WDTtRsXAuE7e,Plant_bean,0.8903528451919556,871,26,3351,2416
WRMSLYNfUsIi,Plant_bean,0.8147284388542175,931,869,2012,2095
WRMSLYNfUsIi,Plant_bean,0.33582407236099243,3,2453,510,2966
X0wrtqhnd5at,Plant_bean,0.9139739274978638,0,0,3875,3000
X0wrtqhnd5at,Flower_open,0.7367953062057495,1826,1437,2007,1559
X0wrtqhnd5at,Flower_open,0.4440232515335083,1962,976,2067,1073
X5nWHUDaaCqG,Plant_bean,0.8890920281410217,2572,972,3615,1987
X5nWHUDaaCqG,Plant_bean,0.8733936548233032,299,547,1384,2256
X5nWHUDaaCqG,Flower_open,0.5779346227645874,969,1529,1034,1600
X5nWHUDaaCqG,Flower_open,0.573845624923706,3163,1289,3223,1346
X5nWHUDaaCqG,Flower_open,0.5398610830307007,767,1670,837,1744
X5nWHUDaaCqG,Flower_open,0.5266863107681274,1267,2674,1322,2735
X5nWHUDaaCqG,Plant_bean,0.515969455242157,477,2345,1640,3060
X5nWHUDaaCqG,Flower_closed,0.3974931538105011,680,1644,727,1692
X5nWHUDaaCqG,Flower_open,0.25973567366600037,935,1530,1018,1612
XL3kwJbrb9mt,Flower_open,0.6949845552444458,2135,2205,2276,2323
XL3kwJbrb9mt,Plant_bean,0.5354357957839966,0,0,4066,3060
XL3kwJbrb9mt,Flower_open,0.5150573253631592,1979,2399,2093,2486
XL3kwJbrb9mt,Flower_open,0.456841379404068,1294,2971,1409,3057
XL3kwJbrb9mt,Flower_closed,0.3109966218471527,1222,1155,1279,1236
XMrzMnPe0XpJ,Flower_open,0.6809440851211548,2486,1705,2577,1796
XMrzMnPe0XpJ,Flower_open,0.6388304829597473,2396,1412,2496,1504
XMrzMnPe0XpJ,Flower_open,0.6260917782783508,108,2421,236,2513
XMrzMnPe0XpJ,Plant_bean,0.5844026207923889,0,1201,1364,3060
XMrzMnPe0XpJ,Flower_open,0.5797153115272522,2430,2207,2544,2303
XMrzMnPe0XpJ,Plant_bean,0.5160602927207947,719,273,1993,2296
XMrzMnPe0XpJ,Flower_open,0.495430588722229,2366,1768,2481,1885
XMrzMnPe0XpJ,Plant_bean,0.363192081451416,1326,245,3089,3056
XMrzMnPe0XpJ,Flower_open,0.3548150360584259,730,1937,820,2038
XqmfIFVHVM5m,Plant_bean,0.9370908737182617,0,109,4080,3016
XqmfIFVHVM5m,Flower_open,0.8030252456665039,1119,1078,1260,1215
Xv9wW3OADO23,Flower_open,0.8671717643737793,264,673,529,855
Xv9wW3OADO23,Flower_closed,0.7969136834144592,1743,1094,1847,1178
Xv9wW3OADO23,Flower_open,0.7024790048599243,1257,1721,1395,1841
Xv9wW3OADO23,Flower_closed,0.6654461622238159,1296,1605,1443,1735
Xv9wW3OADO23,Plant_bean,0.6381992101669312,1012,87,3985,3060
Xv9wW3OADO23,Flower_open,0.5006811618804932,3506,2754,3731,2866
Xv9wW3OADO23,Flower_open,0.46936678886413574,117,1740,257,1844
Xv9wW3OADO23,Flower_closed,0.4320926070213318,1,1658,56,1730
Xv9wW3OADO23,Flower_open,0.42199793457984924,3563,2587,3697,2705
Xv9wW3OADO23,Flower_open,0.3984150290489197,1583,1490,1677,1641
Xv9wW3OADO23,Flower_closed,0.3782433867454529,1769,953,1865,1041
Xv9wW3OADO23,Flower_closed,0.322029709815979,385,864,486,954
Xv9wW3OADO23,Flower_closed,0.3128432035446167,1621,1436,1706,1522
Xv9wW3OADO23,Flower_closed,0.2875693440437317,361,941,467,1057
XvfiSCoeABZQ,Plant_bean,0.8626082539558411,15,0,4000,2994
XvfiSCoeABZQ,Flower_open,0.8323207497596741,1671,1536,1825,1712
Y6KzLtz5RCZn,Plant_bean,0.8545698523521423,1331,855,2370,1961
Y6KzLtz5RCZn,Flower_open,0.4045383334159851,1491,1455,1570,1547
YN3aE6Ton9X3,Plant_bean,0.8834136724472046,1155,634,3181,2341
YN3aE6Ton9X3,Flower_open,0.38561490178108215,1820,1561,1883,1623
YN3aE6Ton9X3,Flower_open,0.28258028626441956,1748,1467,1813,1531
YmHeokmPHnJr,Plant_bean,0.8515867590904236,1694,664,3326,2086
YmHeokmPHnJr,Flower_open,0.5577349662780762,2661,1206,2739,1306
YmHeokmPHnJr,Flower_open,0.5375611186027527,2491,1266,2559,1336
YmHeokmPHnJr,Plant_bean,0.44385889172554016,1559,0,3290,981
YrLp17BZzJEt,Flower_open,0.8379938006401062,3434,1414,3520,1525
YrLp17BZzJEt,Plant_bean,0.8174802660942078,2400,680,4080,2513
YrLp17BZzJEt,Plant_bean,0.7933123111724854,270,801,1707,2837
YrLp17BZzJEt,Flower_open,0.7076432704925537,994,1860,1103,1953
YrLp17BZzJEt,Flower_open,0.7004265189170837,3112,1511,3200,1616
YrLp17BZzJEt,Flower_open,0.6194360256195068,0,1645,56,1740
YrLp17BZzJEt,Flower_open,0.5266188383102417,3175,1330,3264,1412
YrLp17BZzJEt,Flower_open,0.5241215825080872,844,1593,904,1654
YrLp17BZzJEt,Flower_open,0.5198807716369629,952,1978,1024,2070
YrLp17BZzJEt,Plant_bean,0.4547324776649475,1874,966,3005,2285
YrLp17BZzJEt,Flower_closed,0.3823241889476776,3454,1726,3496,1762
YrLp17BZzJEt,Flower_closed,0.27259743213653564,788,1947,845,2002
YuzLWcGzeps2,Plant_bean,0.8925208449363708,6,4,3101,2941
YuzLWcGzeps2,Plant_bean,0.6521012187004089,2751,350,4000,2222
YuzLWcGzeps2,Flower_open,0.572733998298645,3658,1723,3754,1803
YuzLWcGzeps2,Flower_open,0.3344603478908539,3935,1276,3998,1356
ZDsZNiEBjcQr,Plant_bean,0.7622319459915161,483,14,3995,2941
ZDsZNiEBjcQr,Plant_bean,0.2764003276824951,1268,0,3965,1141
ZEngioCRzols,Flower_open,0.8005778193473816,960,1933,1027,2004
ZEngioCRzols,Plant_bean,0.677535891532898,994,945,1878,2239
ZEngioCRzols,Plant_bean,0.4247323274612427,2550,960,3705,2279
ZEngioCRzols,Flower_open,0.40633147954940796,942,2089,989,2151
ZEngioCRzols,Plant_bean,0.37711089849472046,1861,733,2865,2220
ZEngioCRzols,Flower_open,0.37221914529800415,661,2101,726,2182
ZEngioCRzols,Flower_open,0.3691069483757019,3049,1815,3140,1864
ZEngioCRzols,Plant_bean,0.25970444083213806,1586,63,3302,2232
ZGh8NALoS58H,Plant_bean,0.8698185086250305,12,22,3503,3000
ZGh8NALoS58H,Plant_bean,0.7437348961830139,2631,0,4000,2142
ZGh8NALoS58H,Flower_open,0.5528551936149597,1567,1534,1803,1726
ZGh8NALoS58H,Flower_open,0.29300573468208313,1968,1274,2124,1368
Za1iunjuoIvT,Plant_bean,0.5667083263397217,199,23,4000,2948
acHCW5nCLYcr,Plant_bean,0.6165077686309814,9,366,2803,3000
b2BYC1F6AhMN,Plant_bean,0.8173075914382935,167,0,4000,3000
b2BYC1F6AhMN,Flower_open,0.6776630282402039,1532,669,1648,858
bJqZxghVm5xH,Plant_bean,0.7928621768951416,9,127,3006,2848
bJqZxghVm5xH,Flower_open,0.44851920008659363,598,271,718,360
bJqZxghVm5xH,Flower_open,0.3804130554199219,889,1587,979,1696
bJqZxghVm5xH,Flower_open,0.3732926547527313,760,0,891,119
bJqZxghVm5xH,Flower_open,0.36501336097717285,921,1456,1029,1563
bJqZxghVm5xH,Flower_open,0.32903793454170227,992,1325,1093,1404
bJqZxghVm5xH,Flower_open,0.2603069841861725,1082,333,1179,433
bS3L45brcz1X,Plant_bean,0.8882586359977722,1093,25,2790,2727
bS3L45brcz1X,Plant_bean,0.6003212928771973,3174,2415,4071,3060
bS3L45brcz1X,Flower_closed,0.2556268274784088,1617,1470,1694,1545
bpzeO81p9SRp,Flower_open,0.7154400944709778,1920,1495,2002,1550
bpzeO81p9SRp,Flower_open,0.707973837852478,3396,1260,3467,1354
bpzeO81p9SRp,Flower_open,0.7047083377838135,1528,1392,1631,1463
bpzeO81p9SRp,Flower_open,0.6907528638839722,3683,1190,3752,1265
bpzeO81p9SRp,Plant_bean,0.6529819369316101,997,826,2237,2462
bpzeO81p9SRp,Flower_open,0.644404947757721,2766,1567,2836,1631
bpzeO81p9SRp,Flower_open,0.6324774622917175,2892,1368,2961,1420
bpzeO81p9SRp,Plant_bean,0.612128496170044,0,673,1305,2740
bpzeO81p9SRp,Flower_open,0.6115441918373108,2242,1605,2291,1660
bpzeO81p9SRp,Flower_open,0.5753207206726074,2899,1594,2964,1656
bpzeO81p9SRp,Flower_open,0.5595526099205017,2088,1354,2139,1403
bpzeO81p9SRp,Plant_bean,0.5444411635398865,3102,770,4000,2205
bpzeO81p9SRp,Flower_open,0.5208566784858704,2950,1540,2999,1591
bpzeO81p9SRp,Flower_open,0.5059370398521423,3214,2779,3271,2833
bpzeO81p9SRp,Flower_open,0.5045145750045776,3096,1248,3156,1311
bpzeO81p9SRp,Plant_bean,0.5011214017868042,2554,804,3341,1986
bpzeO81p9SRp,Flower_open,0.4879836142063141,441,1845,519,1932
bpzeO81p9SRp,Flower_open,0.4542950987815857,790,2007,862,2079
bpzeO81p9SRp,Plant_bean,0.42678502202033997,1845,778,2721,2045
bpzeO81p9SRp,Flower_open,0.4129725694656372,1039,1445,1104,1512
bpzeO81p9SRp,Flower_open,0.39707493782043457,1851,1350,1899,1409
bpzeO81p9SRp,Flower_open,0.39221078157424927,827,2162,896,2224
bpzeO81p9SRp,Flower_open,0.3391852080821991,1785,1768,1854,1844
bpzeO81p9SRp,Flower_open,0.32091543078422546,2078,1409,2133,1463
